<<<<<<< HEAD
apps/erpnext/erpnext/config/projects.py +13,Project activity / task.,プロジェクト活動／タスク
apps/erpnext/erpnext/config/hr.py +65,Generate Salary Slips,給与明細を生成
apps/frappe/frappe/utils/__init__.py +85,{0} is not a valid email id,{0}は有効な電子メールIDはありません
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +41,"Buying must be checked, if Applicable For is selected as {0}",適用のためには次のように選択されている場合の購入は、チェックする必要があります{0}
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +40,Discount must be less than 100,割引は100未満でなければなりません
DocType: ToDo,Low,低
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +70,Spinning,スピニング
DocType: Landed Cost Voucher,Landed Cost Voucher,陸揚費用伝票
apps/erpnext/erpnext/hr/doctype/salary_manager/salary_manager.py +55,Please set {0},{0}を設定してください
DocType: Purchase Invoice,Repeat on Day of Month,毎月繰り返し
DocType: Employee,Health Details,健康の詳細
DocType: Offer Letter,Offer Letter Terms,雇用契約書条件
DocType: Features Setup,To track any installation or commissioning related work after sales,販売後の設置や試運転に関連する業務を記録する
DocType: Project,Estimated Costing,見積原価計算
DocType: Purchase Invoice Advance,Journal Entry Detail No,仕訳詳細番号
DocType: Employee External Work History,Salary,給与
DocType: Serial No,Delivery Document Type,納品文書タイプ
DocType: Salary Manager,Submit all salary slips for the above selected criteria,上で選択した条件で全ての給与伝票を提出
apps/erpnext/erpnext/hub_node/doctype/hub_settings/hub_settings.py +93,{0} Items synced,{0} アイテム同期
DocType: Sales Order,Partly Delivered,一部納品済
DocType: Sales Invoice,Existing Customer,既存の顧客
DocType: Email Digest,Receivables,売掛金
DocType: Quality Inspection Reading,Reading 5,報告要素5
DocType: Purchase Order,"Enter email id separated by commas, order will be mailed automatically on particular date",カンマで区切られたメールIDを入力すると、注文が特定の日付に自動的に送信されます
apps/erpnext/erpnext/crm/doctype/lead/lead.py +37,Campaign Name is required,キャンペーン名が必要です
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +120,Rounded Off,四捨五入
DocType: Maintenance Visit,Maintenance Date,メンテナンス日
DocType: Purchase Receipt Item,Rejected Serial No,拒否されたシリアル番号
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +50,Deep drawing,深絞り
apps/erpnext/erpnext/selling/doctype/sales_bom/sales_bom.js +13,"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Sales BOM",「ストックアイテム」が「いいえ」であり、「販売アイテム」が「はい」であり、他の販売部品表が存在しないアイテムを選択してください。
apps/erpnext/erpnext/crm/doctype/newsletter_list/newsletter_list.js +40,New Newsletter,新しいニュースレター
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +167,Start date should be less than end date for Item {0},アイテム{0}の開始日は終了日より前でなければなりません
apps/erpnext/erpnext/stock/doctype/item/item.js +46,Show Balance,残高表示
DocType: Item,"Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","例：ABCD #####
取引にシリーズが設定されかつシリアル番号が記載されていない場合、自動シリアル番号は、このシリーズに基づいて作成されます。
このアイテムのシリアル番号を常に明示的に記載したい場合、これを空白のままにします。"
DocType: Upload Attendance,Upload Attendance,出勤アップロード
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +143,BOM and Manufacturing Quantity are required,部品表と生産数量が必要です
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +44,Ageing Range 2,エイジングレンジ２
DocType: Journal Entry Account,Amount,額
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +146,Riveting,リベット打ち
apps/erpnext/erpnext/manufacturing/doctype/bom_replace_tool/bom_replace_tool.py +21,BOM replaced,部品表交換
,Sales Analytics,販売分析
DocType: Manufacturing Settings,Manufacturing Settings,製造設定
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +85,Please enter default currency in Company Master,会社マスターにデフォルトの通貨を入力してください
DocType: Stock Entry Detail,Stock Entry Detail,在庫エントリー詳細
apps/erpnext/erpnext/templates/includes/cart.js +286,You need to be logged in to view your cart.,買い物カゴを見るにはログインしてください
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +200,New Account Name,新しいアカウント名
DocType: Purchase Invoice Item,Raw Materials Supplied Cost,原材料供給費用
DocType: Selling Settings,Settings for Selling Module,販売モジュール設定
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +68,Customer Service,顧客サービス
DocType: Item Customer Detail,Item Customer Detail,アイテム顧客詳細
apps/erpnext/erpnext/config/hr.py +53,Offer candidate a Job.,雇用候補者
DocType: Notification Control,Prompt for Email on Submission of,の提出上の電子メールのプロンプト
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +61,Item {0} must be a stock Item,アイテム{0}は在庫アイテムでなければなりません
apps/erpnext/erpnext/config/accounts.py +102,Default settings for accounting transactions.,会計処理のデフォルト設定。
apps/frappe/frappe/model/naming.py +40,{0} is required,{0}が必要です
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +20,Vacuum molding,真空成形
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +57,Expected Date cannot be before Material Request Date,予定日は材料要求日の前にすることはできません
DocType: Contact Us Settings,City,都市
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +131,Ultrasonic machining,超音波加工
apps/erpnext/erpnext/stock/get_item_details.py +126,Item {0} must be a Sales Item,アイテム{0}は販売アイテムでなければなりません
DocType: Naming Series,Update Series Number,シリーズ番号更新
DocType: Account,Equity,株式
DocType: Task,Closing Date,締切日
DocType: Sales Order Item,Produced Quantity,生産数量
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +79,Engineer,エンジニア
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +329,Item Code required at Row No {0},行番号{0}にアイテムコードが必要です
DocType: Sales Partner,Partner Type,パートナーの種類
DocType: Purchase Taxes and Charges,Actual,実際
DocType: Purchase Order,% of materials received against this Purchase Order,この発注書に対して受領した材料の％
DocType: Authorization Rule,Customerwise Discount,顧客ごと割引
DocType: Purchase Invoice,Against Expense Account,対経費
DocType: Production Order,Production Order,製造指示
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +242,Installation Note {0} has already been submitted,設置票{0}はすでに提出されています
DocType: Quotation Item,Against Docname,文書名に対して
DocType: SMS Center,All Employee (Active),全ての従業員（アクティブ）
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +9,View Now,"表示
"
DocType: Purchase Invoice,Select the period when the invoice will be generated automatically,請求書が自動的に生成される期間を選択
DocType: BOM,Raw Material Cost,原材料費
DocType: Item Reorder,Re-Order Level,再注文レベル
DocType: Production Planning Tool,Enter items and planned qty for which you want to raise production orders or download raw materials for analysis.,製造指示を出すまたは分析用に原材料をダウンロードするための、アイテムと計画数を入力してください。
sites/assets/js/list.min.js +160,Gantt Chart,ガントチャート
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +52,Part-time,パートタイム
DocType: Employee,Applicable Holiday List,適切な休日リスト
DocType: Employee,Cheque,小切手
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +52,Series Updated,シリーズ更新
apps/erpnext/erpnext/accounts/doctype/account/account.py +105,Report Type is mandatory,レポートタイプは必須です
DocType: Item,Serial Number Series,シリアル番号シリーズ
apps/erpnext/erpnext/buying/doctype/purchase_common/purchase_common.py +67,Warehouse is mandatory for stock Item {0} in row {1},列{1}の在庫アイテム{0}には倉庫が必須です。
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +44,Retail & Wholesale,小売・卸売
DocType: Issue,First Responded On,初回返答
DocType: Website Item Group,Cross Listing of Item in multiple groups,複数のグループのアイテムのクロスリスト
apps/erpnext/erpnext/setup/page/setup_wizard/setup_wizard.js +349,The First User: You,最初のユーザー：あなたです。
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +48,Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},会計年度開始・終了日は、すでに会計年度{0}に設定されています
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +161,Successfully Reconciled,照合完了
DocType: Production Order,Planned End Date,計画終了日
apps/erpnext/erpnext/config/stock.py +43,Where items are stored.,アイテムが保存される場所
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +19,Invoiced Amount,請求された額
DocType: Attendance,Attendance,出勤
DocType: Page,No,いいえ
DocType: BOM,Materials,材料
DocType: Leave Block List,"If not checked, the list will have to be added to each Department where it has to be applied.",チェックされていない場合、リストを適用先の各カテゴリーに追加しなくてはなりません
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.js +663,Make Delivery,納品を作成
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +261,Posting date and posting time is mandatory,転記日時は必須です
apps/erpnext/erpnext/config/buying.py +79,Tax template for buying transactions.,購入取引用の税のテンプレート
,Item Prices,アイテム価格
DocType: Purchase Order,In Words will be visible once you save the Purchase Order.,発注を保存すると表示される表記内。
